nombre,run,dv,correo,nombre_usuario,contrasena,telefono_contacto,puntos,codigo_agenda,etiqueta,codigo_reserva,fecha,monto,cantidad_personas
"Beatriz Maya Brito",10411524,1,Beatrizbrito@outluc.com,Beatrizbrito,YYE7rVXavJ,"+56 9 3760 0879",9956,64582,"Salida con Familia",583713,2025-06-01,1188000,6
"Sr. Germán Zamora Polanco",28293012,9,Sr.polanco@marmol.com,Sr.polanco,QEcXojBDE89n45,"+56 2 9403 3341",5178,68394,Aniversario,583714,2025-01-04,1074000,6
"Alejandra Beltrán Garrido",27725553,7,Alejandragarrido@marmol.com,Alejandragarrido,fXmvXP01Ba0i0ljK,"+56 2 9459 3181",3589,71124,Aniversario,583715,2025-01-06,594000,3
"Teodoro Villarreal Alemán",24006647,5,tevial@tourket.com,teodoro1849,TXCH5wQn1KbU8BAY,"+56 2 8498 8141",6826,63358,"Salida con Amigos",583716,2025-12-15,3465000,7
"Teodoro Villarreal Alemán",24006647,5,tevial@tourket.com,teodoro1849,TXCH5wQn1KbU8BAY,"+56 2 8498 8141",6826,63358,"Salida con Amigos",583718,2025-05-12,-2436000,7
"Teodoro Villarreal Alemán",24006647,5,tevial@tourket.com,teodoro1849,TXCH5wQn1KbU8BAY,"+56 2 8498 8141",6826,63358,"Salida con Amigos",583721,2025-03-28,868000,7
"Sra. Lourdes Navarro Acevedo",17210516,5,srlonaac@wass.com,Sra.acevedo,992Ot9ep0cUGtVUm,"+56 9 4871 7773",4899,65709,"Salida con Familia",583722,2025-02-04,240000,4
"Óscar Téllez Campos",28357856,9,OIscar5351@outluc.com,óscar3629,HxG9ZebSUdf3e,"+56 9 7012 4275",5782,66297,Aniversario,583729,2025-11-02,-1080000,4
"Óscar Téllez Campos",28357856,9,OIscar5351@outluc.com,óscar3629,HxG9ZebSUdf3e,"+56 9 7012 4275",5782,66297,Aniversario,583730,2025-12-12,576000,4
"Florencia Miramontes Orosco",4584211,8,flmior@marmol.com,florencia8231,G96wttvUlTPc94,"+56 2 0816 9346",7216,69118,"Cena de Trabajo",583737,2025-01-12,740000,4
"Florencia Miramontes Orosco",4584211,8,flmior@marmol.com,florencia8231,G96wttvUlTPc94,"+56 2 0816 9346",7216,69118,"Cena de Trabajo",583738,2025-04-29,296000,4
"Mercedes Cabán Alfaro",19435040,6,mecaal@tourket.com,Mercedesalfaro,SCGJd4vwYL782C,"+56 9 5332 5241",2021,68085,"Salida con Amigos",583742,2025-05-19,362000,2
"Mercedes Cabán Alfaro",19435040,,mecaal@tourket.com,,,"+56 9 5332 5241",2021,68085,"Salida con Amigos",,,610000,2
"Mercedes Cabán Alfaro",19435040,6,mecaal@tourket.com,Mercedesalfaro,SCGJd4vwYL782C,"+56 9 5332 5241",2021,68085,"Salida con Amigos",583747,2025-01-03,316000,2
"Sta. Margarita Lozano Berríos",8759412,2,Sta.berrOAos@viajesanma.com,Sta.berríos,mEGX99ZbT6xC,"+56 2 8487 7611",5606,70310,"Salida con Familia",583748,2026/05/07,1442000,7
"Sta. Margarita Lozano Berríos",8759412,2,Sta.berrOAos@viajesanma.com,Sta.berríos,mEGX99ZbT6xC,"+56 2 8487 7611",5606,70310,"Salida con Familia",583749,2026/05/03,1057000,7
"Jorge Luis Guajardo Sisneros",24166128,8,jorge9889@outluc.com,Jorgesisneros,RAWDtETZ6bu7O7,"+56 9 3841 3620",3560,62119,"Salida con Amigos",583751,2025-01-25,568000,4
"Jorge Luis Guajardo Sisneros",24166128,8,jorge9889@outluc.com,Jorgesisneros,RAWDtETZ6bu7O7,"+56 9 3841 3620",3560,62119,"Salida con Amigos",583753,2025-11-05,728000,4
"Jorge Luis Guajardo Sisneros",24166128,8,jorge9889@outluc.com,Jorgesisneros,RAWDtETZ6bu7O7,"+56 9 3841 3620",3560,62119,"Salida con Amigos",583755,2025-05-04,660000,4
"Miguel Valladares Paz",5831003,4,mivapa@marmol.com,mivapa,H5siEcJguY,"+56 2 1591 7692",2102,66917,Vacaciones,583763,2025-08-18,558000,9
"Miguel Valladares Paz",5.831.003,4,mivapa@marmol.com,mivapa,H5siEcJguY,"+56 2 1591 7692",2102,66917,Vacaciones,583764,2025-02-23,1062000,9
"Miguel Valladares Paz",5831003,4,mivapa@marmol.com,mivapa,H5siEcJguY,+56-2-1591-7692,2102,66917,Vacaciones,583765,2025-05-04,2853000,9
"Claudia Espinosa Valles",4699628,3,Claudiavalles@@tourket.com,claudia1288,VOMMIQ4g,"+56 9 6477 8483",5292,68633,"Cena de Trabajo",583769,2025-05-05,889000,7
"Claudia Espinosa Valles",4699628,3,Claudiavalles@tourket.ceele,claudia1288,VOMMIQ4g,+56-9-6477-8483,5292,68633,"Cena de Trabajo",583770,2025-03-27,-973000,7
"Claudia Espinosa Valles",4699628,3,Claudiavalles@tourket.com,claudia1288,VOMMIQ4g,"+56 9 6477 8483",5292,68633,"Cena de Trabajo",583771,2025-05-12,287000,7
"Marta Carrasco Carrera",24307658,7,marta3653@edubus.cal,marta4062,i81fH9CewhmW0,"+56 2 9659 1397",3758,66022,"Cena de Trabajo",583774,2025-01-14,138000,1
"Marco Antonio Ortiz Alaniz",17.284.889,3,maanoral@marmol.ceele,Marcoalaniz,dG0WX3aiRK,+56-9-8150-8223,1009,71053,"Salida con Amigos",583780,2025/10/07,-2350000,10
"Marco Antonio Ortiz Alaniz",17284889,3,maanoral@marmol.com,Marcoalaniz,dG0WX3aiRK,"+56 9 8150 8223",1009,71053,"Salida con Amigos",583781,2025-02-13,1210000,10
"Mercedes Enríquez Velázquez",21874286,6,mercedes1719@viajesanma.com,mercedes7908,6w4VY4Uc,"+56 2 4609 4063",9663,61274,Vacaciones,583782,2025-04-10,-700000,4
"Mercedes Enríquez Velázquez",21874286,6,mercedes1719@viajesanma.com,mercedes7908,6w4VY4Uc,"+56 2 4609 4063",9663,61274,Vacaciones,583783,2025-07-22,780000,4
"Mercedes Enríquez Velázquez",21874286,6,mercedes1719@viajesanma.com,mercedes7908,6w4VY4Uc,+56-2-4609-4063,9663,61274,Vacaciones,583789,2025/07/21,836000,4
"Sra. Mónica Orosco Ocasio",2926442,2,sra.3095@@tourket.com,Sra.ocasio,Qpow3WjT,"+56 2 0931 0702",5482,65774,Vacaciones,583790,2025/02/16,-2023000,7
"José Zepeda Nieto",1415451,5,JosOonieto@viajesanma.com,Josénieto,8ylg0S1BN,"+56 9 4887 5053",7790,62989,Aniversario,583791,2025-07-10,648000,4
"José Zepeda Nieto",1415451,5,JosOonieto@viajesanma.com,Josénieto,8ylg0S1BN,+56-9-4887-5053,7790,62989,Aniversario,583792,2025-02-06,452000,4
"José Zepeda Nieto",1415451,5,JosOonieto@viajesanma.com,Josénieto,8ylg0S1BN,"+56 9 4887 5053",7790,62989,Aniversario,583793,2026-01-23,316000,4
"Sra. Ignacio Posada Sedillo",26692188,8,srigpose@@tourket.com,srigpose,yUQSFR56a,"+56 9 3606 2520",7831,70151,Vacaciones,583794,2025-01-15,-46000,2
"Sr. Mónica Vásquez Batista",21.068.930,,srmOIvOeba@tourket.com,Sr.batista,,"+56 9 0338 4616",7029,,Vacaciones,583802,,,4
"Sr. Mónica Vásquez Batista",21068930,3,srmOIvOeba@tourket.com,Sr.batista,RpSy0TWpQ7HAa,"+56 9 0338 4616",7029,65565,Vacaciones,583806,2025-04-21,344000,4
"Mayte García Magaña",4955309,9,MaytemagaO�a@tourket.com,Maytemagaña,VhL5c3a0OiweUWx4,"+56 2 4221 4632",1630,67227,"Salida con Familia",583809,2025-05-28,375000,3
"Margarita Alaniz Delao",5659487,6,maalde@@tourket.com,margarita8473,dUUjZbKMc4Gd3y,+56-2-9615-1073,7741,66343,"Salida con Familia",583812,2025/04/10,756000,4
"Margarita Alaniz Delao",5659487,6,maalde@tourket.com,margarita8473,dUUjZbKMc4Gd3y,"+56 2 9615 1073",7741,66343,"Salida con Familia",583813,2025-02-06,656000,4
"Barbara Gastélum Maldonado",15687821,9,bagama@edubus.cal,bagama,InI78zXhXt5jtmM,"+56 2 2038 9174",2659,70361,Aniversario,583814,2025-11-28,111000,3
"Barbara Gastélum Maldonado",15687821,9,bagama@edubus.cal,bagama,InI78zXhXt5jtmM,"+56 2 2038 9174",2659,70361,Aniversario,583815,2025-04-04,429000,3
"Gonzalo Galarza Porras",21.807.441,3,gogapo@edubus.cal,Gonzaloporras,kUJNGD16D0c1TS,"+56 2 6359 0431",4032,65306,Aniversario,583821,2025-12-19,588000,2
"Gonzalo Galarza Porras",21807441,3,gogapo@edubus.cal,,,,4032,,Aniversario,583823,2025-10-24,198000,
,,6,Sr.briseO�o@marmol.com,sr.1596,,"+56 2 7428 7723",1497,71300,"Cena de Trabajo",,,735000,5
"Ana María Marrero Baca",28398475,3,Anabaca@edubus.cal,Anabaca,q8G6XeBec,"+56 2 5695 2103",2761,71236,"Salida con Amigos",583832,2025-07-16,825000,5
"Beatriz Bonilla Cano",4022452,1,beboca@marmol.com,beatriz2266,pb4QQb923CO,"+56 2 2036 9369",3704,70603,Aniversario,583834,2025-01-11,348000,4
"Beatriz Bonilla Cano",4.022.452,1,beboca@marmol.com,beatriz2266,pb4QQb923CO,"+56 2 2036 9369",3704,70603,Aniversario,583835,2025-01-18,664000,4
"Beatriz Bonilla Cano",4022452,1,beboca@marmol.ceele,beatriz2266,pb4QQb923CO,+56-2-2036-9369,3704,70603,Aniversario,583839,2025/02/23,-124000,4
"Sra. Jesús Villegas Rosario",29875876,8,srjeviro@edubus.cal,srjeviro,Q27mwKjdBMea,"+56 9 0483 0322",8581,61291,"Salida con Familia",583841,2025-07-15,1120000,7
"Sra. Jesús Villegas Rosario",29.875.876,8,,,Q27mwKjdBMea,,8581,61291,,583847,2025/06/11,-413000,
"Sra. Jesús Villegas Rosario",29875876,8,srjeviro@@edubus.cal,srjeviro,Q27mwKjdBMea,+56-9-0483-0322,8581,61291,"Salida con Familia",583851,2025-03-30,1827000,7
"Lourdes Delapaz Chávez",19957834,0,lodech@tourket.com,lourdes4183,SSGq1P5Ph1utsb,"+56 9 2259 0012",3101,72109,"Cena de Trabajo",583855,2026-10-28,104000,1
"Jerónimo Montoya Aguayo",26300167,2,JerOInimoaguayo@edubus.cal,jemoag,ERIKze8SqPlDr51g,"+56 2 4022 7377",8223,69330,"Salida con Familia",583856,2025-08-07,776000,8
"Sra. Mónica Pedroza de Jesús",3675326,9,Sra.jesOUs@tourket.com,srmópedeje,PcRi0K2ePma,"+56 9 4944 2080",6318,68450,"Salida con Familia",583857,2025-04-07,1104000,6
"Sra. Mónica Pedroza de Jesús",3675326,9,Sra.jesOUs@tourket.com,srmópedeje,PcRi0K2ePma,"+56 9 4944 2080",6318,68450,"Salida con Familia",583861,2025-03-19,702000,6
"María Cristina Alonso Zúñiga",20521512,3,macralzOU@@edubus.cal,maría4094,vEg8bEs8qmQY1,"+56 2 8872 3247",3207,65810,"Cena de Trabajo",583862,2025-01-17,1788000,6
"María Cristina Alonso Zúñiga",20521512,3,macralzOU@edubus.cal,maría4094,vEg8bEs8qmQY1,"+56 2 8872 3247",3207,65810,"Cena de Trabajo",583867,2025-02-01,2160000,6
"Clara Menéndez Camacho",23888046,7,clara8703@outluc.com,Claracamacho,kKGyLl6Ga5,"+56 2 0753 9564",6655,63986,Vacaciones,583868,2025-01-06,219000,1
"Clara Menéndez Camacho",23888046,7,clara8703@outluc.com,Claracamacho,kKGyLl6Ga5,"+56 2 0753 9564",6655,63986,Vacaciones,583869,2025-01-01,105000,1
"Clara Menéndez Camacho",23888046,7,clara8703@outluc.com,Claracamacho,kKGyLl6Ga5,"+56 2 0753 9564",6655,63986,Vacaciones,583870,2025-01-15,131000,1
"Catalina Guardado Menchaca",24926611,6,Catalinamenchaca@tourket.com,Catalinamenchaca,Vwi3otfEOMPgyjH,"+56 9 2383 1514",5017,65916,"Salida con Amigos",583872,2025-10-26,890000,5
"Gabriela Polanco Jimínez",6907923,7,gapoji@@edubus.cal,Gabrielajimínez,Fq5L6yWs1c4Erc,"+56 2 0563 9355",1111,67043,"Salida con Familia",583875,2025-01-15,2000000,10
"Gabriela Polanco Jimínez",6907923,7,gapoji@@edubus.cal,Gabrielajimínez,Fq5L6yWs1c4Erc,"+56 2 0563 9355",1111,67043,"Salida con Familia",583876,2025-02-17,2940000,10
"Gabriel Matías Deleón",2366673,1,GabrieldeleOIn@marmol.com,gamade,143wscfAdKTi,"+56 2 6566 6904",5246,63942,Aniversario,583877,2025-07-19,97000,1
"Gabriel Matías Deleón",2366673,1,GabrieldeleOIn@marmol.com,gamade,143wscfAdKTi,"+56 2 6566 6904",5246,63942,Aniversario,583878,2025-08-10,34000,1
"Mario Armijo Castillo",6.762.797,0,Mariocastillo@wass.ceele,maarca,ZB4bVcuL,"+56 2 4648 5748",7938,67261,"Salida con Familia",583879,2025-01-17,-208000,4
"Amalia Gaitán Lucio",29770867,8,amgalu@viajesanma.com,amalia8441,vUykFg4jnG2PWAM9,"+56 2 4040 3738",839,71561,Aniversario,583880,2025-01-25,2830000,10
"Amalia Gaitán Lucio",29770867,8,amgalu@viajesanma.com,amalia8441,vUykFg4jnG2PWAM9,"+56 2 4040 3738",839,71561,Aniversario,583881,2025/01/09,1980000,10
"Amalia Gaitán Lucio",29770867,8,amgalu@@viajesanma.com,amalia8441,vUykFg4jnG2PWAM9,"+56 2 4040 3738",839,71561,Aniversario,583887,2025-01-15,-1250000,10
"Blanca Quiñónez Ávila",26194200,3,BlancaOevila@edubus.cal,Blancaávila,XdUg7DWlm97NJkp,"+56 9 2706 5278",2122,69716,"Salida con Familia",583889,2025-02-15,405000,3
"Sergio Sauceda Ramos",22571434,7,sergio4771@edubus.cal,sergio1861,HVnxh5q6Oym2lK,"+56 9 2733 8710",8195,70939,"Salida con Familia",583892,2025-07-13,200000,1
"Sergio Sauceda Ramos",22571434,7,sergio4771@edubus.cal,sergio1861,HVnxh5q6Oym2lK,"+56 9 2733 8710",8195,70939,"Salida con Familia",583893,2026-02-22,64000,1
"José Emilio Alcántar Lerma",18920728,0,JosOolerma@tourket.com,joemalle,a4nWbnqlfBq9Tb,"+56 9 3948 2713",5324,71367,"Salida con Familia",583900,2025-01-05,306000,2
"José Emilio Alcántar Lerma",18920728,0,JosOolerma@tourket.com,joemalle,a4nWbnqlfBq9Tb,"+56 9 3948 2713",5324,71367,"Salida con Familia",583901,2025-02-14,300000,2
"Carlota Montalvo Lucio",,,,carlota6502,Ro5G4r3zp,"+56 9 5361 5072",4969,61270,Aniversario,,2025-01-01,,9
"Carlota Montalvo Lucio",19665783,5,camolu@viajesanma.com,carlota6502,Ro5G4r3zp,"+56 9 5361 5072",4969,61270,Aniversario,583916,2025-01-07,1530000,9
"María Delvalle Briones",27423936,,marOAa8813@edubus.cal,Maríabriones,lcs0fEfYCRyi,,3139,,,583917,2025/01/01,,8
"María Delvalle Briones",27423936,0,marOAa8813@edubus.cal,Maríabriones,lcs0fEfYCRyi,"+56 2 6175 8723",3139,66405,"Salida con Familia",583920,2025-01-03,1368000,8
"Anita Cortez Viera",11924172,3,ancovi@outluc.com,anita4044,GdO0eU4AI2Nq,+56-9-3753-3002,7563,71403,Vacaciones,583922,2025-02-13,460000,5
"Francisco Escamilla Saldaña",29.131.292,6,fressa@viajesanma.com,fressa,DLpFxUhZMHxQ60l,+56-9-1196-4924,4021,61860,"Cena de Trabajo",583923,2025-01-15,-1035000,9
"Guadalupe Moya Espinal",12707351,1,guadalupe2405@wass.com,guadalupe2953,WSsIsrkw25,"+56 9 4257 6107",5952,63764,"Salida con Familia",583951,2025-01-27,540000,4
"Leticia Sánchez Ríos",9112473,4,lesOerOA@edubus.cal,leticia5190,g8ZwUFyeM,"+56 2 3203 0528",431,69275,"Salida con Familia",583924,2025-04-20,906000,2
"José Eduardo Guajardo Llamas",1.980.425,9,joedgull@edubus.cal,josé5253,GLH9qFDuN5B7,+56-2-1097-8177,3926,70839,"Cena de Trabajo",583925,2025-03-02,765000,5
"Sta. Beatriz Puente Gurule",8834298,4,Sta.gurule@tourket.com,sta.6869,uN8CHHlm4tAl,"+56 2 2316 8555",6974,68795,"Cena de Trabajo",583926,2025/04/10,1710000,10
"Yolanda Perea Rosas",20967231,6,Yolandarosas@viajesanma.com,yopero,ZFi3FRH9VaI4Dv7,"+56 9 2647 9403",7268,69694,Vacaciones,583927,2025-02-02,-2832000,8
"Yolanda Perea Rosas",20967231,6,Yolandarosas@viajesanma.com,yopero,ZFi3FRH9VaI4Dv7,"+56 9 2647 9403",7268,69694,Vacaciones,583934,2025-01-08,1448000,8
"Sr. Marco Antonio Cadena Lerma",6735835,0,sr.9474@wass.com,sr.5278,uU7n5O3HIuFpNyH,"+56 9 5693 0792",1689,69464,Aniversario,583935,2025-02-07,465000,5
"Joaquín González Huerta",28179098,6,jogohu@@marmol.com,joaquín7879,QIy8BOXgRN2N,"+56 2 0609 3288",8465,68190,Aniversario,583942,2025-01-24,-464000,8
"Joaquín González Huerta",28179098,6,jogohu@marmol.com,joaquín7879,QIy8BOXgRN2N,"+56 2 0609 3288",8465,68190,Aniversario,583949,2025-02-22,1376000,8
"Joaquín González Huerta",28179098,6,jogohu@marmol.com,joaquín7879,QIy8BOXgRN2N,"+56 2 0609 3288",8465,68190,Aniversario,583950,2025/01/27,-1112000,8
"Olivia Llamas Montalvo",22097279,8,olllmo@edubus.cal,olllmo,HW87SxftP3CxpO,"+56 2 3507 0229",1208,71310,Vacaciones,583952,2025/01/27,850000,10
"Olivia Llamas Montalvo",22097279,8,olllmo@edubus.cal,olllmo,HW87SxftP3CxpO,"+56 2 3507 0229",1208,71310,Vacaciones,583954,2025-04-23,850000,10
"Olivia Llamas Montalvo",22097279,8,olllmo@edubus.cal,olllmo,HW87SxftP3CxpO,"+56 2 3507 0229",1208,71310,Vacaciones,583955,2025-02-07,800000,10
"Diego Osorio Leyva",18282182,9,diego1564@viajesanma.com,Diegoleyva,H7hsNymcBXw63u,"+56 2 2497 7036",5057,64786,"Cena de Trabajo",583956,2026-08-21,106000,2
"Leonor Delafuente Villagómez",27279793,5,leonor1258@edubus.cal,ledevi,1vlafWYl,"+56 2 4047 2141",6372,64713,Vacaciones,583959,2025-03-22,735000,5
"Raquel Escobar Perea",2468563,2,Raquelperea@edubus.cal,Raquelperea,U1qOYlUoj,"+56 9 7539 8001",5207,62426,"Salida con Amigos",583961,2025/04/23,-712000,8
"Raquel Escobar Perea",2468563,2,Raquelperea@@edubus.cal,Raquelperea,U1qOYlUoj,"+56 9 7539 8001",5207,62426,"Salida con Amigos",583962,2025-01-18,1168000,8
"Raquel Escobar Perea",2468563,2,Raquelperea@edubus.cal,Raquelperea,U1qOYlUoj,"+56 9 7539 8001",5207,62426,"Salida con Amigos",583963,2025-09-24,872000,8
"Guillermo Ordóñez Pelayo",29458043,3,guillermo7339@viajesanma.com,guillermo2681,nhAjt6MP,"+56 9 4797 6195",8181,70669,"Salida con Familia",583964,2025-06-22,170000,5
"Guillermo Ordóñez Pelayo",29458043,3,guillermo7339@viajesanma.com,guillermo2681,nhAjt6MP,"+56 9 4797 6195",8181,70669,"Salida con Familia",583970,2025-06-21,2200000,5
"Guillermo Ordóñez Pelayo",29458043,3,guillermo7339@viajesanma.com,guillermo2681,nhAjt6MP,"+56 9 4797 6195",8181,70669,"Salida con Familia",583971,2025/05/14,1080000,5
"Óscar Téllez Campos",28357856,9,OIscar5351@outluc.com,óscar3629,HxG9ZebSUdf3e,"+56 9 7012 4275",5782,64408,Vacaciones,583972,2025-08-28,1750000,10
"Óscar Téllez Campos",28357856,9,OIscar5351@outluc.com,óscar3629,HxG9ZebSUdf3e,"+56 9 7012 4275",5782,64408,Vacaciones,583973,2025-01-11,1830000,10
"Lourdes Benavides Candelaria",14227538,4,lourdes9524@viajesanma.com,Lourdescandelaria,pdwYN3iv,"+56 9 9972 2121",772,62999,Aniversario,583974,2025-03-31,1556000,4
"Sta. Beatriz Puente Gurule",8834298,4,Sta.gurule@tourket.com,sta.6869,uN8CHHlm4tAl,"+56 2 2316 8555",6974,62827,"Salida con Familia",583975,2025/08/16,135000,9
"Sta. Beatriz Puente Gurule",8834298,4,Sta.gurule@tourket.com,sta.6869,uN8CHHlm4tAl,"+56 2 2316 8555",6974,62827,"Salida con Familia",583983,2025-01-02,1422000,9
"Sta. Beatriz Puente Gurule",8834298,4,Sta.gurule@tourket.com,sta.6869,uN8CHHlm4tAl,"+56 2 2316 8555",6974,62827,"Salida con Familia",583988,2025/05/22,-2286000,9
"Carlos Lovato Guardado",18085751,6,Carlosguardado@tourket.com,carlos7268,Fw9Kj1kEjlGz,"+56 9 5106 5172",7211,66715,Aniversario,583992,2025-05-23,476000,4
"Carlos Lovato Guardado",18085751,6,Carlosguardado@tourket.com,carlos7268,Fw9Kj1kEjlGz,+56-9-5106-5172,7211,66715,Aniversario,584000,2025-01-07,920000,4
"Lola Agosto Estrada",29599631,5,Lolaestrada@edubus.cal,loages,dtmZzvpXl1,"+56 2 4555 0177",7654,68243,"Cena de Trabajo",584004,2025-02-09,1785000,7
"Esperanza Lozano Córdova",10829757,3,esperanza3257@tourket.com,eslocó,BfmqNw2di,"+56 2 1686 5541",1930,65103,"Cena de Trabajo",584007,2026-07-15,612000,9
"Miguel Ángel Carrera Nájera",19019469,8,miguel7503@wass.com,miáncaná,Ju8Waa3w25,"+56 2 6811 7546",2101,65522,Vacaciones,584008,2025-03-15,1152000,6
"Miguel Ángel Carrera Nájera",19019469,8,miguel7503@wass.com,miáncaná,Ju8Waa3w25,+56-2-6811-7546,2101,65522,Vacaciones,584009,2025/01/15,1104000,6
"Miguel Ángel Carrera Nájera",19019469,8,miguel7503@@wass.com,miáncaná,Ju8Waa3w25,+56-2-6811-7546,2101,65522,Vacaciones,584010,2025-01-16,540000,6
"Catalina Rincón Bustamante",20783340,1,catalina7721@viajesanma.com,Catalinabustamante,I1ay2TRu,"+56 2 2614 3620",6232,69590,"Salida con Familia",584014,2025-05-10,88000,4
"Catalina Rincón Bustamante",20783340,1,catalina7721@viajesanma.com,Catalinabustamante,I1ay2TRu,"+56 2 2614 3620",6232,69590,"Salida con Familia",584019,2025-01-23,388000,4
"Catalina Rincón Bustamante",20783340,1,catalina7721@viajesanma.ceele,Catalinabustamante,I1ay2TRu,"+56 2 2614 3620",6232,69590,"Salida con Familia",584022,2025-05-23,624000,4
"Reina Abeyta Prado",7088729,0,reina4013@tourket.com,Reinaprado,Kl9pZuQ6jtrg,"+56 2 3264 7955",8201,68248,"Salida con Amigos",584030,2025-01-05,924000,7
"Inés Barrios Valadez",16.842.522,8,InOosvaladez@wass.com,Inésvaladez,Zi1HVOizKFq,+56-2-6874-5789,4964,63145,Vacaciones,584031,2025/01/30,-1269000,3
"Inés Barrios Valadez",16842522,8,InOosvaladez@wass.com,Inésvaladez,Zi1HVOizKFq,"+56 2 6874 5789",4964,63145,Vacaciones,584039,2025-02-13,1110000,3
"Inés Barrios Valadez",16842522,8,InOosvaladez@wass.com,Inésvaladez,Zi1HVOizKFq,"+56 2 6874 5789",4964,63145,Vacaciones,584040,2025-01-02,153000,3
"Mariano Vázquez Méndez",26882835,4,mariano8930@tourket.com,Marianoméndez,4fimBClNd6jH,"+56 2 1880 5567",3197,65381,"Salida con Amigos",584041,2025-04-02,658000,7
"Alejandra Ordóñez Lerma",17585542,4,alejandra3796@edubus.cal,alorle,W87E24PFb,"+56 2 5969 7176",4815,65345,Vacaciones,584042,2025-10-10,61000,1
"Alejandra Ordóñez Lerma",17585542,4,alejandra3796@edubus.cal,alorle,W87E24PFb,"+56 2 5969 7176",4815,65345,Vacaciones,584043,2025-03-30,130000,1
"Barbara Ojeda Gutiérrez",8461597,8,barbara3002@tourket.com,Barbaragutiérrez,ljF1bdJ29EG,"+56 9 1037 4553",9137,65585,"Salida con Amigos",584048,2025-01-03,628000,4
"Barbara Ojeda Gutiérrez",8.461.597,8,barbara3002@tourket.com,Barbaragutiérrez,ljF1bdJ29EG,"+56 9 1037 4553",9137,65585,"Salida con Amigos",584054,2025-05-26,-584000,4
"Rodrigo Raya Gracia",19506618,3,roragr@outluc.com,roragr,AQk4IBKSg5,"+56 2 0488 9512",4267,68054,"Salida con Amigos",584055,2025-05-15,-127000,1
"Rodrigo Raya Gracia",19506618,3,roragr@outluc.ceele,roragr,AQk4IBKSg5,+56-2-0488-9512,4267,68054,"Salida con Amigos",584063,2025-09-14,63000,1
"Jerónimo Pulido Delvalle",21398997,9,JerOInimodelvalle@wass.com,jerónimo600,xZ0PjJIeU,+56-9-9571-2051,6601,68306,Aniversario,584064,2025-04-13,-112000,2
"Martín Solano Quintana",4515460,2,masoqu@wass.com,masoqu,KCSxtUK5,+56-2-2419-5150,2361,61733,"Cena de Trabajo",584065,2025-01-14,690000,10
"Martín Solano Quintana",4515460,2,masoqu@wass.com,masoqu,KCSxtUK5,+56-2-2419-5150,2361,61733,"Cena de Trabajo",584068,2025-02-11,3790000,10
"Martín Solano Quintana",4515460,2,masoqu@wass.com,masoqu,KCSxtUK5,+56-2-2419-5150,2361,61733,"Cena de Trabajo",584074,2025-02-04,470000,10
"Sr. Anita Altamirano Rosado",5297521,2,sr.3091@wass.com,sranalro,7VjTG52lwH,"+56 9 3129 4881",7565,68677,Vacaciones,584075,2025-03-09,798000,3
"Tomás Magaña Cruz",4221888,0,tomacr@edubus.ceele,tomás978,TlqizFH4u3WXdHq3,"+56 9 1019 0668",3735,68868,"Salida con Amigos",584076,2025-12-15,1323000,7
"Tomás Magaña Cruz",4221888,0,tomacr@@edubus.cal,tomás978,TlqizFH4u3WXdHq3,"+56 9 1019 0668",3735,68868,"Salida con Amigos",584082,2026-01-15,735000,7
"Sra. Cristina Piña Hernández",,2,srcrpihe@viajesanma.com,srcrpihe,125ScyEswFZTa9xN,,,61727,,584089,2025-09-26,280000,
"Claudio Lara Peralta",26719596,0,Claudioperalta@wass.com,claudio3068,i3j3bFQPz,"+56 2 9147 8217",9282,63320,"Salida con Familia",584090,2025-05-03,384000,2
"Marcos Zamudio Moya",7973731,3,marcos3500@edubus.cal,marcos4796,J382S8pZvWECkYe,"+56 9 8861 3070",5517,67571,Vacaciones,584093,2025-06-17,432000,6
"Patricio Hidalgo Collado",8546676,3,patricio9162@@wass.com,patricio783,Auyv2d9491ui,+56-2-8938-3699,2071,71467,Vacaciones,584094,2025/02/22,304000,8
"Patricio Hidalgo Collado",8546676,3,patricio9162@wass.com,patricio783,Auyv2d9491ui,"+56 2 8938 3699",2071,71467,Vacaciones,584096,2025-03-01,488000,8
"Patricio Hidalgo Collado",8546676,3,patricio9162@wass.ceele,patricio783,Auyv2d9491ui,+56-2-8938-3699,2071,71467,Vacaciones,584097,2025-08-22,-712000,8
"Mariana Palomino Ulibarri",1874579,8,mariana8888@marmol.com,mapaul,oC2RLFwB,"+56 2 4594 3955",2302,64666,Vacaciones,584098,2025/11/13,-816000,8
"Carla Tafoya Menchaca",16971682,0,catame@edubus.cal,catame,szBriOKiu9fQp,"+56 2 5759 0421",4750,61192,"Salida con Familia",584104,2025-01-21,3618000,9
