id,correo_usuario,reserva_id,estrellas,descripcion
21701,matedemo639@wass.com,137560,,
21702,,137562,5,Sin duda volveré
21703,rafael7453884@wass.com,137563,,
21704,Doloresanda353@edubus.cal,137572,1,Pésimo
21705,Sra.arreola423@marmol.com,137581,3,Podría mejorar
21706,Sra.arreola423@marmol.com,137588,,
21707,srgiacba917@viajesanma.com,137593,3,Servicio regular
21708,,137605,,
21709,Felipecaraballo409@wass.com,137614,,
21710,Felipecaraballo409@wass.com,137616,,
21711,Felipecaraballo409@wass.com,137617,1,Pésimo
21712,Eduardoprado163@viajesanma.com,137653,,
21713,maría9115323@tourket.com,137669,,
21714,maría9115323@tourket.com,137675,,
21715,estela8497596@outluc.com,137686,2,No me convenció del todo
21716,estela8497596@outluc.com,137687,,
21717,estela8497596@outluc.com,,,"Satisfecho, pero hay detalles por mejorar"
21718,lucas6693553@marmol.com,137709,,
21719,sra.8503663@marmol.com,137711,5,Muy satisfecho
21720,magagu212@tourket.com,,1,Muy insatisfecho
21721,Felipeulibarri341@viajesanma.com,137743,3,"Cumplió con mis expectativas, pero sin destacar"
21722,Felipeulibarri341@viajesanma.com,137744,,
21723,Ramónnoriega776@wass.com,137771,4,Me atendieron bien
21724,Ramónnoriega776@wass.com,137773,5,Sin duda volveré
21725,mario8248936@viajesanma.com,137778,3,"Cumplió con mis expectativas, pero sin destacar"
21726,,137780,3,Aceptable
21727,Sr.granado451@tourket.com,137787,2,No me convenció del todo
21728,santiago174707@outluc.com,137832,2,No lo recomendaría
21729,santiago174707@outluc.com,137834,4,"Satisfecho, pero hay detalles por mejorar"
21730,santiago174707@outluc.com,137835,,
21731,,137854,4,"Satisfecho, pero hay detalles por mejorar"
21732,maeufihe664@tourket.com,137856,,
21733,Maríadelacrúz753@marmol.com,137884,,
21734,Marianoapodaca861@tourket.com,137912,4,
21735,juan6322971@tourket.com,137926,,
21736,juan6322971@tourket.com,137938,2,Hubo varios problemas
21737,pelebr309@wass.com,137952,,
21738,pelebr309@wass.com,137957,2,No lo recomendaría
21739,Sr.orta737@tourket.com,137962,,Me atendieron bien
21740,Sr.orta737@tourket.com,137964,4,Bueno
21741,jerónimo2851700@marmol.com,137977,,
21742,stmagaig212@outluc.com,137986,,
21743,joguve854@outluc.com,,,No lo recomendaría
21744,joguve854@outluc.com,137999,,Buena experiencia en general
21745,joguve854@outluc.com,138001,,
21746,josefina7589382@outluc.com,138002,3,Podría mejorar
21747,pealmi476@tourket.com,138011,5,Sin duda volveré
21748,sacara440@viajesanma.com,,3,"Cumplió con mis expectativas, pero sin destacar"
21749,looroq121@edubus.cal,138051,,
21750,Anacarranza533@viajesanma.com,,5,Servicio de primera
21751,Anacarranza533@viajesanma.com,138074,,
21752,Anacarranza533@viajesanma.com,138077,,
21753,Tomásbenítez482@outluc.com,138113,,
21754,Benjamíncarranza372@edubus.cal,138116,,
21755,sta.4933899@tourket.com,,,
21756,marcos2893248@viajesanma.com,138135,1,Muy insatisfecho
21757,,138166,,
21758,Jacoborojo472@marmol.com,138198,,
21759,Déboracollado553@wass.com,138205,,
21760,stanmaan993@wass.com,138210,2,Hubo varios problemas
21761,argabe875@marmol.com,138213,4,Me atendieron bien
21762,Maríatafoya556@tourket.com,,4,Bueno
21763,Hernánviera459@edubus.cal,,,
21764,,138236,2,Hubo varios problemas
21765,Sra.gallegos143@outluc.com,138237,4,
21766,sta.1665573@wass.com,138253,,
21767,lorenzo9244665@wass.com,138274,,
21768,norolu882@outluc.com,138313,2,Regular
21769,diego870315@marmol.com,138332,,
21770,maabal474@marmol.com,138350,,
21771,,138415,1,No vuelvo más
21772,srbahuro235@viajesanma.com,138437,1,Malo
21773,ángela7611328@marmol.com,138458,4,Buena experiencia en general
21774,,138470,,
21775,francisca9727560@marmol.com,138474,4,"Satisfecho, pero hay detalles por mejorar"
21776,Leticiabecerra954@viajesanma.com,138493,,
21777,gabriela3810846@wass.com,138507,,Servicio de primera
21778,Sanchoanguiano743@viajesanma.com,138532,,Muy insatisfecho
21779,Sanchoanguiano743@viajesanma.com,138534,,
21780,Enriquetijerina655@wass.com,138545,5,Excelente
21781,mablpo504@wass.com,138553,,
21782,mablpo504@wass.com,,67,Malo
21783,Cristiansuárez831@viajesanma.com,138569,4,"Satisfecho, pero hay detalles por mejorar"
21784,Virginianava347@marmol.com,138582,1,No vuelvo más
21785,Virginianava347@marmol.com,138584,5,Sin duda volveré
21786,lourdes1987188@edubus.cal,138589,5,Superó mis expectativas
21787,srgucofi347@wass.com,138606,,
21788,srgucofi347@wass.com,138609,4,Bueno
21789,vichar900@wass.com,138650,3,Podría mejorar
21790,Javierfrías801@tourket.com,138652,2,No lo recomendaría
21791,Ariadnasegura928@edubus.cal,138676,,
21792,Lourdesvillagómez232@tourket.com,138681,3,Servicio regular
21793,alfredo849677@outluc.com,138685,,
21794,alfredo849677@outluc.com,138697,,
21795,leonor2290253@marmol.com,,2,Hubo varios problemas
21796,luvare678@marmol.com,138721,,
21797,aravay153@edubus.cal,138761,2,No lo recomendaría
21798,aravay153@edubus.cal,138765,1,Completamente decepcionado
21799,bernardo5100979@wass.com,138772,,
21800,nicolás2999751@wass.com,138777,3,Podría mejorar
21801,sra.486179@edubus.cal,,5,Servicio de primera
21802,romebr232@marmol.com,138792,100,Pésimo
21803,leonor2290253@marmol.com,138806,72,Muy insatisfecho
21804,anbryá214@outluc.com,138832,4,"Satisfecho, pero hay detalles por mejorar"
21805,Rosaliaacevedo606@marmol.com,,2,No lo recomendaría
21806,olivia246956@wass.com,138886,,Excelente
21807,Franciscagodoy745@viajesanma.com,138914,,
21808,anbryá214@outluc.com,138924,1,No vuelvo más
21809,srmaluproc444@edubus.cal,138952,,Buena experiencia en general
21810,sr.2196934@outluc.com,138957,,
21811,elvira8516932@wass.com,138963,5,Servicio de primera
21812,elvira8516932@wass.com,138964,,
21813,maría5146627@wass.com,138982,,"Satisfecho, pero hay detalles por mejorar"
21814,pedro5542744@outluc.com,139020,,
21815,pedro5542744@outluc.com,139025,,
21816,telido427@outluc.com,139031,,Superó mis expectativas
21817,sta.3554697@viajesanma.com,139058,,
21818,jesús8018357@tourket.com,139061,5,Excelente
21819,Dianazaragoza581@tourket.com,139078,2,No me convenció del todo
21820,Eduardoagosto919@marmol.com,139082,2,Hubo varios problemas
21821,Ernestogómez420@wass.com,,,
21822,,139100,3,Podría mejorar
21823,Ernestogómez420@wass.com,139102,5,Superó mis expectativas
21824,elpapo510@edubus.cal,139107,,
21825,Hernántorres698@outluc.com,139123,2,No lo recomendaría
21826,Hernántorres698@outluc.com,139124,5,Servicio de primera
21827,Hernántorres698@outluc.com,139125,,
21828,almagi637@viajesanma.com,139140,,
21829,pabusa292@outluc.com,139147,1,No vuelvo más
21830,pabusa292@outluc.com,139151,2,Regular
21831,pabusa292@outluc.com,139152,,
21832,Pabloaguilera156@outluc.com,139163,,
21833,joaquín6801476@tourket.com,139169,3,Podría mejorar
21834,lumiorse429@viajesanma.com,139198,2,Hubo varios problemas
21835,madena289@edubus.cal,139226,4,
21836,madena289@edubus.cal,139232,,
21837,Miguelpalacios190@viajesanma.com,139246,,
21838,gocasa891@viajesanma.com,139281,5,Excelente
21839,mateo2993116@wass.com,139297,,
21840,mateo2993116@wass.com,139308,2,Regular
21841,mateo2993116@wass.com,139310,5,Excelente
21842,maría8478238@outluc.com,139319,,
21843,,139323,4,Me atendieron bien
21844,yolanda8323644@viajesanma.com,139325,3,Servicio regular
21845,,139327,,Podría mejorar
21849,pedro635524@marmol.com,139379,,
21850,Sr.tapia171@tourket.com,139398,,No vuelvo más
21851,,139399,77,Hubo varios problemas
21852,stmagaig212@outluc.com,139409,,
21853,heávsa295@wass.com,139419,1,Pésimo
21854,heávsa295@wass.com,139421,,
21855,maría4407147@wass.com,139430,4,Me atendieron bien
21856,maría4407147@wass.com,139438,3,"Cumplió con mis expectativas, pero sin destacar"
21857,Evamaya649@edubus.cal,139440,2,Regular
21858,,139442,2,No lo recomendaría
21859,Evamaya649@edubus.cal,139446,,
21860,Evamaya649@edubus.cal,139447,,
21861,,139482,3,Podría mejorar
21862,sttibade863@tourket.com,139515,,
21863,sttibade863@tourket.com,139516,1,No vuelvo más
21864,gupita391@marmol.com,139521,2,No me convenció del todo
21865,,139523,1,
21866,maría3447335@viajesanma.com,139551,,
21867,Mateovarela616@tourket.com,139554,,
21868,Mateovarela616@tourket.com,139558,3,Aceptable
21869,pablo8213860@tourket.com,139626,,
21870,ana3460130@viajesanma.com,139656,4,Bueno
21871,ana3460130@viajesanma.com,139659,2,No lo recomendaría
21872,ana3460130@viajesanma.com,139660,,
21873,Martacenteno679@marmol.com,139710,,
21874,Robertojasso913@wass.com,139689,4,Me atendieron bien
21875,Martacenteno679@marmol.com,139709,,
21876,Martacenteno679@marmol.com,139714,,
21877,Martacenteno679@marmol.com,139715,4,Buena experiencia en general
21878,amzaor251@edubus.cal,139725,5,Muy satisfecho
21879,amzaor251@edubus.cal,139727,1,Muy insatisfecho
21880,,139747,1,No vuelvo más
21881,jucaviar580@outluc.com,139756,,
21882,jucaviar580@outluc.com,139758,,Superó mis expectativas
21883,fequte883@marmol.com,139775,2,No lo recomendaría
21884,Sr.gutiérrez908@outluc.com,139794,2,No me convenció del todo
21885,sta.3095785@viajesanma.com,139810,,
21886,sta.3095785@viajesanma.com,139813,4,Bueno
21887,mabaes817@edubus.cal,139830,,
21888,alragá795@marmol.com,139838,5,Sin duda volveré
21889,alragá795@marmol.com,139840,3,Aceptable
21890,alragá795@marmol.com,139841,1,Pésimo
21891,alragá795@marmol.com,139844,1,Completamente decepcionado
21892,alragá795@marmol.com,139851,4,"Satisfecho, pero hay detalles por mejorar"
21893,alragá795@marmol.com,139854,2,Regular
21894,Marianobatista892@outluc.com,139904,,
21895,Marisoltello847@tourket.com,,,
21896,,139955,,
21897,daniela4674958@wass.com,139956,4,Bueno
21898,mateo5983221@edubus.cal,139975,1,Pésimo
21899,Sra.negrete583@viajesanma.com,,9,Pésimo
21900,Blancapuente777@marmol.com,140035,3,"Cumplió con mis expectativas, pero sin destacar"
21901,Blancapuente777@marmol.com,140037,,
21902,racaca290@viajesanma.com,,,
21903,elraga254@marmol.com,,,
21904,elraga254@marmol.com,140084,,
21905,elraga254@marmol.com,140085,2,Hubo varios problemas
21906,,140092,4,Buena experiencia en general
21907,Albertopedroza831@wass.com,140110,,Muy satisfecho
21908,mariano1333835@edubus.cal,140144,2,Regular
21909,Cristinavela200@edubus.cal,140158,5,Servicio de primera
21910,milesa806@wass.com,140161,4,"Satisfecho, pero hay detalles por mejorar"
21911,Benjamínchavarría618@marmol.com,140173,,
21912,Benjamínchavarría618@marmol.com,140174,5,Excelente
21913,julia3362510@viajesanma.com,140203,4,Me atendieron bien
21914,claudio8255363@edubus.cal,140206,,
21915,cristina1240866@marmol.com,140227,,Buena experiencia en general
21916,berta8905745@viajesanma.com,140249,79,Regular
21917,berta8905745@viajesanma.com,140251,,Servicio regular
21918,Rodrigoporras672@edubus.cal,140266,,
21919,Rodrigoporras672@edubus.cal,140272,,
21920,,140285,,
21921,julia8587147@marmol.com,140299,3,"Cumplió con mis expectativas, pero sin destacar"
21922,julia8587147@marmol.com,140300,3,Aceptable
21923,Yolandacaraballo274@tourket.com,140327,,
21924,gulesá471@tourket.com,140329,,
21925,gulesá471@tourket.com,140331,,
21926,,140332,,
21927,sra.7791316@tourket.com,140338,2,Regular
21928,alejandra2758964@viajesanma.com,140344,3,Podría mejorar
21929,Danielaramos196@viajesanma.com,140349,2,No lo recomendaría
21930,jubrne126@outluc.com,140360,,
21931,,,,
21932,carla6301208@edubus.cal,140378,1,Muy insatisfecho
21933,carla6301208@edubus.cal,140383,81,Hubo varios problemas
21934,pedro2074273@wass.com,140385,,
21935,esperanza5844691@viajesanma.com,140408,,
21936,intrpa646@viajesanma.com,140416,4,"Satisfecho, pero hay detalles por mejorar"
21937,Oliviaesquivel653@wass.com,,2,No lo recomendaría
21938,sr.7488745@viajesanma.com,,5,Sin duda volveré
21939,srlamábu640@outluc.com,140468,5,Servicio de primera
21940,cafiol606@tourket.com,140470,,No lo recomendaría
21941,alejandro150343@wass.com,140492,,
21942,doropi546@tourket.com,140508,4,Me atendieron bien
21943,maleca840@tourket.com,140509,,
21944,maleca840@tourket.com,140510,,
21945,gebual873@edubus.cal,140531,,
21946,Sra.gollum378@edubus.cal,140546,,
21947,majocaca184@viajesanma.com,140550,2,Regular
21948,,140553,5,Muy satisfecho
21949,,140567,55,Muy insatisfecho
21950,,140583,,Completamente decepcionado
21951,sta.8137709@outluc.com,140584,,"Satisfecho, pero hay detalles por mejorar"
21952,césar5785913@edubus.cal,140597,,
21953,sr.5020809@tourket.com,140613,1,Pésimo
21954,daniela8731263@viajesanma.com,140618,1,Malo
21955,srelsade932@edubus.cal,140660,4,Bueno
21956,jorge5319487@wass.com,140674,,Aceptable
21957,soquto591@marmol.com,140685,3,Aceptable
21958,soquto591@marmol.com,140692,3,Aceptable
21959,,140708,,
21960,,140715,,
21961,Martacenteno678@marmol.com,140737,,
21962,secaba790@outluc.com,140755,5,Muy satisfecho
21963,secaba790@outluc.com,140757,3,Aceptable
21964,secaba790@outluc.com,140759,,
21965,Sra.covarrubias930@marmol.com,140784,,Bueno
21966,adán6345653@edubus.cal,140790,5,Muy satisfecho
21967,Gerardobotello726@viajesanma.com,,1,Muy insatisfecho
21968,srarchme180@edubus.cal,140853,5,Muy satisfecho
21969,bemean765@wass.com,140864,4,Me atendieron bien
21970,elvama723@edubus.cal,,4,"Satisfecho, pero hay detalles por mejorar"
21971,roares206@tourket.com,140886,3,"Cumplió con mis expectativas, pero sin destacar"
21972,guadalupe5973245@outluc.com,140896,,
21973,Maríasierra389@edubus.cal,,2,No lo recomendaría
21974,emilia9148840@outluc.com,140909,,
21975,Sra.salcido135@marmol.com,140927,,
21976,Sra.salcido135@marmol.com,140929,,Servicio regular
21977,romebr232@marmol.com,140949,,
21978,,140976,2,Hubo varios problemas
21979,Sr.báez535@outluc.com,140989,,
21980,Sr.báez535@outluc.com,140990,5,Excelente
21981,susana4024554@marmol.com,141007,,
21982,susana4024554@marmol.com,141009,3,Aceptable
21983,macaur888@viajesanma.com,141019,2,Regular
21984,magudeje754@wass.com,,1,Muy insatisfecho
21985,,141073,,Regular
21986,gerardo956789@edubus.cal,141109,3,Aceptable
21987,Jerónimozúñiga850@marmol.com,141121,,
21988,visace262@viajesanma.com,141132,,
21989,esrodean849@outluc.com,141143,4,Buena experiencia en general
21990,micaela7947790@edubus.cal,141153,2,Hubo varios problemas
21991,micaela7947790@edubus.cal,141158,,
21992,barbara7709759@marmol.com,,2,No lo recomendaría
21993,dolores5452500@tourket.com,,,
21994,eloisa5952422@outluc.com,141172,,
21995,,141179,,
21996,césar1419783@marmol.com,141192,,Regular
21997,jomaceme982@marmol.com,141211,,
21998,jacabr338@outluc.com,141252,4,
21999,Samuelbriseño792@marmol.com,141269,,
22000,Sr.alonzo115@outluc.com,141294,,Muy satisfecho
22001,anita2549427@outluc.com,141303,3,Aceptable
22002,anita2549427@outluc.com,,1,Completamente decepcionado
22003,anita2549427@outluc.com,141306,4,Bueno
22004,anita2549427@outluc.com,141307,,
22005,anita2549427@outluc.com,141309,1,No vuelvo más
22006,aldora948@viajesanma.com,141319,,
22007,miguel4891310@outluc.com,141345,,
22008,miguel4891310@outluc.com,141351,3,Podría mejorar
22009,Cristinalaboy646@outluc.com,141359,,
22010,sthudeju356@wass.com,,,
22011,teresa293918@wass.com,141395,51,Hubo varios problemas
22012,Sergioportillo267@marmol.com,141400,,
22013,ravara892@viajesanma.com,141412,,
22014,Sr.santacruz224@wass.com,141413,,
22015,Caridadolmos757@wass.com,141429,4,Bueno
22016,Caridadolmos757@wass.com,141430,5,Superó mis expectativas
22017,Caridadolmos757@wass.com,141431,4,Buena experiencia en general
22018,Horacioreyna175@edubus.cal,141448,,
22019,Horacioreyna175@edubus.cal,,4,
22020,Horacioreyna175@edubus.cal,141450,,
22021,sra.5088447@outluc.com,141458,,
22022,maría6924571@wass.com,141524,,
22023,maría6924571@wass.com,141525,2,Regular
22024,salaar544@outluc.com,141536,,Servicio regular
22025,sr.6402269@edubus.cal,141557,,
22026,Soledadvaladez838@edubus.cal,,,
22027,Soledadvaladez838@edubus.cal,141567,95,Superó mis expectativas
22028,Soledadvaladez838@edubus.cal,,2,
22029,,141575,2,Regular
22030,sralrofr303@viajesanma.com,141578,,
22031,sralrofr303@viajesanma.com,,1,Muy insatisfecho
22032,,141582,2,Regular
22033,sralrofr303@viajesanma.com,141583,,
22034,julia6741138@edubus.cal,141590,4,Me atendieron bien
22035,alcaar464@edubus.cal,,,
22036,roques144@tourket.com,141597,,
22037,roques144@tourket.com,141601,3,Podría mejorar
22038,Sra.cantú510@edubus.cal,141623,,
22039,hernán9175520@edubus.cal,141656,,
22040,césar9102127@edubus.cal,141665,,
22041,mateo3147170@edubus.cal,141679,46,No lo recomendaría
22042,lucamo432@marmol.com,141691,,
22043,lucamo432@marmol.com,141694,3,Servicio regular
22044,,141701,5,Servicio de primera
22045,Gilbertobeltrán997@marmol.com,141712,,Hubo varios problemas
22046,sra.7188435@outluc.com,141717,,No vuelvo más
22047,sra.7188435@outluc.com,,5,Superó mis expectativas
22048,becoca620@tourket.com,141726,2,Regular
22049,guadalupe5973245@outluc.com,,,
22050,,,3,Aceptable
22051,Sta.alvarado908@outluc.com,141830,,Buena experiencia en general
22052,Sta.alvarado908@outluc.com,141834,3,
22053,Julioroldán951@outluc.com,141841,1,Completamente decepcionado
22054,,141853,1,No vuelvo más
22055,jucasa804@viajesanma.com,141860,,
22056,emilio4033670@edubus.cal,141865,4,
22057,,141899,,
22058,Ignacioulloa769@marmol.com,141930,2,Regular
22059,Magdalenaolivo906@edubus.cal,141931,1,Malo
22060,Magdalenaolivo906@edubus.cal,141932,5,Servicio de primera
22061,jaruca990@tourket.com,141963,,
22062,,141976,5,Excelente
22063,Juanmelgar491@tourket.com,142008,1,
22064,salvador2969268@marmol.com,142012,,
22065,Germánbriseño409@viajesanma.com,142014,4,
22066,Germánbriseño409@viajesanma.com,142015,3,"Cumplió con mis expectativas, pero sin destacar"
22067,Germánbriseño409@viajesanma.com,142020,,Excelente
22068,esjira485@viajesanma.com,142036,,
22069,Reinapizarro800@wass.com,142055,,
22070,Luzalcaraz848@outluc.com,142064,34,No vuelvo más
22071,emamec499@wass.com,142070,1,Pésimo
22072,berta7261434@outluc.com,142079,,
22073,,142081,2,No me convenció del todo
22074,berta7261434@outluc.com,142082,,
22075,srguaral557@wass.com,142093,5,Muy satisfecho
22076,srguaral557@wass.com,142097,3,
22077,,142134,1,Muy insatisfecho
22078,Virginiaceja502@tourket.com,142153,,
22079,,142176,,
22080,Sra.carrion912@outluc.com,142180,2,No me convenció del todo
22081,ester2119354@wass.com,142194,1,Pésimo
22082,sta.5382558@marmol.com,142201,,
22083,sta.5382558@marmol.com,142205,1,Muy insatisfecho
22084,Anapedraza557@wass.com,142220,1,Malo
22085,cégudí854@wass.com,142229,2,No lo recomendaría
22086,mariana1997804@viajesanma.com,,95,Excelente
22087,Miguelortiz381@viajesanma.com,142266,4,Me atendieron bien
